Id,Expected
6d3694abb47953b0e4909384b57bb6a0_0,16161 20 17441 20 18721 20 19991 35 21271 35 22551 35 23831 35 25101 55 26381 55 27661 55 28941 55 30216 75 31496 75 32776 75 34056 75 35326 90 36606 90 37886 90 39161 105 40441 105 41721 105 43001 105 44276 120 45556 120 46836 120 48116 120 49391 130 50671 130 51951 130 53231 130 54506 145 55786 145 57066 145 58341 155 59621 155 60901 155 62181 155 63451 170 64731 170 66011 170 67291 170 68566 180 69846 180 71126 180 72406 180 73681 195 74961 195 76241 195 77521 205 78801 205 80081 205 81361 205 82636 225 83916 225 85196 225 86476 225 87756 235 89036 235 90316 235 91596 235 92871 245 94151 245 95431 245 96711 250 97991 250 99271 250 100551 250 101831 255 103111 255 104391 255 105671 255 106946 265 108226 265 109506 265 110786 265 112066 270 113346 270 114626 270 115906 275 117186 275 118466 275 119746 275 121026 280 122306 280 123586 280 124866 280 126151 280 127431 280 128711 280 129991 280 131271 285 132551 285 133831 285 135111 290 136391 290 137671 290 138951 290 140236 290 141516 290 142796 290 144076 290 145356 295 146636 295 147916 295 149196 295 150476 295 151756 295 153036 295 154316 300 155596 300 156876 300 158156 300 159436 305 160716 305 161996 305 163276 305 164561 305 165841 305 167121 305 168401 305 169681 305 170961 305 172241 305 173516 315 174796 315 176076 315 177356 315 178636 320 179916 320 181196 320 182476 320 183751 330 185031 330 186311 330 187591 330 188876 330 190156 330 191436 330 192716 330 193996 330 195276 330 196556 330 197836 335 199116 335 200396 335 201676 335 202956 340 204236 340 205516 340 206796 340 208076 340 209356 340 210636 340 211911 350 213191 350 214471 350 215751 350 217031 355 218311 355 219591 355 220871 355 222151 355 223431 355 224711 355 225991 355 227271 360 228551 360 229831 360 231111 365 232391 365 233671 365 234951 365 236226 370 237506 370 238786 370 240066 370 241346 375 242626 375 243906 375 245186 375 246466 380 247746 380 249026 380 250306 380 251586 380 252866 380 254146 380 255426 380 256706 380 257986 380 259266 380 260551 380 261831 380 263111 380 264391 380 265671 385 266951 385 268231 385 269511 385 270791 385 272071 385 273351 385 274631 390 275911 390 277191 390 278471 390 279756 385 281036 385 282316 385 283596 385 284876 390 286156 390 287436 390 288716 390 289996 390 291276 390 292556 390 293836 395 295116 395 296396 395 297676 395 298956 395 300236 395 301516 395 302796 395 304081 390 305361 390 306641 390 307921 395 309201 395 310481 395 311761 395 313041 395 314321 395 315601 395 316881 395 318161 400 319441 400 320721 400 322001 400 323281 400 324561 400 325841 400 327121 405 328401 405 329681 405 330961 405 332241 405 333521 405 334801 405 336081 405 337361 405 338641 405 339921 405 341206 400 342486 400 343766 400 345046 400 346326 400 347606 400 348886 400 350166 400 351446 400 352726 400 354006 400 355286 400 356566 400 357846 400 359126 400 360406 400 361686 400 362966 400 364246 400 365526 400 366806 400 368086 400 369366 400 370646 400 371926 400 373206 400 374486 400 375766 405 377046 405 378326 405 379606 405 380886 405 382166 405 383446 405 384731 400 386011 400 387291 400 388571 400 389851 405 391131 405 392411 405 393691 405 394971 405 396251 405 397531 405 398811 405 400091 405 401371 405 402651 405 403931 410 405211 410 406491 410 407771 410 409051 410 410331 410 411611 410 412891 410 414171 410 415451 410 416731 410 418011 415 419291 415 420571 415 421851 415 423131 415 424411 415 425691 415 426971 415 428256 410 429536 410 430816 410 432096 410 433376 410 434656 410 435936 410 437216 410 438496 410 439776 410 441056 410 442336 415 443616 415 444896 415 446176 415 447461 405 448741 405 450021 405 451301 405 452586 400 453866 400 455146 400 456431 395 457711 395 458991 395 460271 395 461551 395 462831 395 464111 395 465391 395 466676 390 467956 390 469236 390 470516 390 471801 380 473081 380 474361 380 475646 375 476926 375 478206 375 479486 375 480771 370 482051 370 483331 370 484611 370 485891 370 487171 370 488451 370 489731 370 491016 360 492296 360 493576 360 494861 355 496141 355 497421 355 498701 355 499981 355 501261 355 502541 355 503821 355 505106 350 506386 350 507666 350 508946 350 510226 350 511506 350 512786 350 514071 345 515351 345 516631 345 517911 345 519191 345 520471 345 521751 345 523031 345 524316 340 525596 340 526876 340 528156 340 529436 340 530716 340 531996 340 533281 340 534561 340 535841 340 537121 340 538401 340 539681 340 540961 340 542241 340 543526 340 544806 340 546086 340 547366 340 548646 340 549926 340 551206 340 552491 335 553771 335 555051 335 556331 335 557616 335 558896 335 560176 335 561456 335 562736 335 564016 335 565296 335 566576 335 567861 330 569141 330 570421 330 571706 325 572986 325 574266 325 575546 325 576831 320 578111 320 579391 320 580671 320 581956 315 583236 315 584516 315 585796 315 587086 305 588366 305 589646 305 590931 300 592211 300 593491 300 594771 300 596061 290 597341 290 598621 290 599901 290 601191 275 602471 275 603751 275 605031 275 606366 15 606416 170 607646 15 607696 170 608926 15 608976 170 610271 155 611551 155 612831 155 614111 155 615406 140 616686 140 617966 140 619246 140 620536 125 621816 125 623096 125 624381 115 625661 115 626941 115 628221 115 629516 100 630796 100 632076 100 633356 100 634656 35 635936 35 637216 35 638496 35
6d3694abb47953b0e4909384b57bb6a0_1,
0a0317371a966bf4b3466463a3c64db1_0,
0a0317371a966bf4b3466463a3c64db1_1,401166 5 402446 5 403726 5 405006 5 406276 20 407556 20 408836 20 410116 20 411381 45 412661 45 413941 45 415221 45 416496 70 417776 70 419056 70 420336 70 421611 90 422891 90 424171 90 425451 90 426731 95 428011 95 429291 95 430566 100 431846 100 433126 100 434406 100 435686 100 436966 100 438246 100 439526 100 440801 105 442081 105 443361 105 444641 105 445921 100 447201 100 448481 100 449761 100 451041 100 452321 100 453601 100 454881 100 456161 100 457441 100 458721 100 460001 100 461281 100 462561 100 463841 100 465116 105 466396 105 467676 105 468956 105 470236 105 471516 105 472796 105 474076 105 475356 105 476636 105 477916 105 479196 105 480476 105 481756 105 483036 105 484311 110 485591 110 486871 110 488151 110 489431 115 490711 115 491991 115 493271 115 494551 115 495831 115 497111 115 498391 115 499671 115 500951 115 502231 115 503511 115 504791 115 506071 115 507351 115 508631 115 509911 115 511191 115 512471 115 513751 115 515031 115 516311 115 517591 115 518871 115 520151 115 521431 115 522711 115 523991 115 525271 115 526551 115 527831 115 529111 115 530391 115 531671 115 532951 110 534231 110 535511 110 536791 110 538071 110 539351 110 540631 110 541911 110 543191 105 544471 105 545751 105 547031 105 548316 100 549596 100 550876 100 552156 100 553436 95 554716 95 555996 95 557276 95 558556 95 559836 95 561116 95 562401 85 563681 85 564961 85 566241 85 567526 75 568806 75 570086 75 571366 75 572651 65 573931 65 575211 65 576491 65 577776 55 579056 55 580336 55 581616 55 582901 40 584181 40 585461 40
41ed86e58224cb76a67d4dcf9596154e_0,431 155 1711 155 2991 155 4271 155 5546 170 6826 170 8106 170 9386 170 10666 170 11946 170 13226 170 14506 170 15786 170 17066 170 18346 170 19626 170 20906 170 22186 170 23466 170 24746 170 26026 170 27306 170 28586 170 29866 170 31146 170 32426 170 33706 170 34986 170 36266 170 37546 170 38826 170 40106 170 41386 170 42666 170 43946 170 45226 170 46506 170 47786 170 49066 170 50351 165 51631 165 52911 165 54191 165 55471 165 56751 165 58031 165 59311 165 60596 160 61876 160 63156 160 64436 160 65721 155 67001 155 68281 155 69561 155 70841 155 72121 155 73401 155 74681 155 75966 150 77246 150 78526 150 79806 150 81086 150 82366 150 83646 150 84926 150 86211 145 87491 145 88771 145 90051 145 91331 145 92611 145 93891 145 95176 140 96456 140 97736 140 99016 140 100296 140 101576 140 102856 140 104136 140 105421 135 106701 135 107981 135 109261 135 110541 130 111821 130 113101 130 114381 130 115666 125 116946 125 118226 125 119506 125 120791 115 122071 115 123351 115 124631 115 125916 105 127196 105 128476 105 129756 105 131046 55 132326 55 133606 55 134906 20 136186 20 137466 20 138746 20
41ed86e58224cb76a67d4dcf9596154e_1,1060471 20 1061751 20 1063031 20 1064311 20 1065576 45 1066856 45 1068136 45 1069416 45 1070691 55 1071971 55 1073251 55 1074531 55 1075806 65 1077086 65 1078366 65 1079646 65 1080926 70 1082206 70 1083486 70 1084766 70 1086041 75 1087321 75 1088601 75 1089881 75 1091161 80 1092441 80 1093721 80 1095001 80 1096281 80 1097561 80 1098841 80 1100121 85 1101401 85 1102681 85 1103961 85 1105241 85 1106521 85 1107801 85 1109081 85 1110366 80 1111646 80 1112926 80 1114206 80 1115496 65 1116776 65 1118056 65 1119336 65 1120621 55 1121901 55 1123181 55 1124461 55 1125746 45 1127026 45 1128306 45 1129586 45 1130871 30 1132151 30 1133431 30 1134711 30
8395e56a6d9ba9d45c3dbc695325ded4_0,229866 25 231146 25 232426 25 233706 25 234981 35 236261 35 237541 35 238821 35 240096 45 241376 45 242656 45 243936 45 245211 110 246491 110 247771 110 249051 110 250331 130 251611 130 252891 130 254171 130 255451 145 256731 145 258011 145 259291 145 260576 145 261856 145 263136 145 264416 155 265696 155 266976 155 268256 155 269541 155 270821 155 272101 155 273381 155 274661 160 275941 160 277221 160 278501 160 279781 165 281061 165 282341 165 283621 165 284896 175 286176 175 287456 175 288736 175 290016 180 291296 180 292576 180 293856 180 295131 190 296411 190 297691 190 298971 190 300251 195 301531 195 302811 195 304091 195 305366 205 306646 205 307926 205 309141 35 309206 210 310421 35 310486 210 311701 35 311766 210 312981 35 313046 210 314246 55 314321 220 315526 55 315601 220 316806 55 316881 220 318086 55 318161 220 319341 325 320621 325 321901 325 323181 325 324451 335 325731 335 327011 335 328291 335 329566 345 330846 345 332126 345 333406 345 334681 350 335961 350 337241 350 338521 350 339801 355 341081 355 342361 355 343641 355 344916 360 346196 360 347476 360 348756 360 350036 365 351316 365 352596 365 353871 370 355151 370 356431 370 357711 370 358991 370 360271 370 361551 370 362831 370 364111 375 365391 375 366671 375 367951 375 369231 375 370511 375 371791 375 373071 375 374351 375 375631 375 376911 375 378191 375 379476 370 380756 370 382036 370 383316 370 384596 370 385876 370 387156 370 388436 370 389716 370 390996 370 392276 370 393556 370 394836 370 396116 370 397396 370 398676 370 399956 370 401236 370 402516 370 403796 370 405076 370 406356 370 407636 370 408921 365 410201 365 411481 365 412761 365 414046 365 415326 365 416606 365 417886 365 419171 360 420451 360 421731 360 423011 360 424296 355 425576 355 426856 355 428136 355 429421 350 430701 350 431981 350 433261 350 434546 345 435826 345 437106 345 438386 345 439666 345 440946 345 442226 345 443511 335 444791 335 446071 335 447351 335 448636 330 449916 330 451196 330 452476 330 453761 325 455041 325 456321 325 457601 325 458886 320 460166 320 461446 320 462726 320 464016 305 465296 305 466576 305 467856 305 469141 300 470421 300 471701 300 472981 300 474271 285 475551 285 476831 285 478111 285 479396 280 480676 280 481956 280 483236 280 484526 265 485806 265 487086 265 488371 255 489651 255 490931 255 492211 255 493501 235 494781 235 496061 235 497341 235 498631 215 499911 215 501191 215 502471 215 503761 195 505041 195 506321 195 507601 195 508891 170 510171 170 511451 170 512731 170 514031 125 515311 125 516591 125 517871 125 519166 90 520446 90 521726 90 523006 90 524301 60 525581 60 526861 60 528156 25 529436 25 530716 25 531996 25
8395e56a6d9ba9d45c3dbc695325ded4_1,
a48847ae8395e56a6d9ba9d45c3dbc69_0,424056 20 425336 20 426616 20 427896 20 429161 50 430441 50 431721 50 433001 50 434266 75 435546 75 436826 75 438106 75 439376 95 440656 95 441936 95 443216 110 444496 110 445776 110 447056 110 448331 125 449611 125 450891 125 452171 125 453451 130 454731 130 456011 130 457291 130 458571 135 459851 135 461131 135 462411 135 463686 150 464966 150 466246 150 467526 150 468806 140 470086 140 471366 140 472646 140 473926 135 475206 135 476486 135 477766 135 479046 135 480326 135 481606 135 482886 135 484166 135 485446 135 486726 135 488006 135 489286 135 490566 135 491846 135 493126 135 494406 135 495686 135 496966 135 498246 130 499526 130 500806 130 502086 130 503366 135 504646 135 505926 135 507206 135 508486 135 509766 135 511046 135 512326 135 513606 140 514886 140 516166 140 517446 140 518726 140 520006 140 521286 140 522566 140 523846 140 525126 140 526406 140 527686 140 528966 140 530246 140 531526 140 532811 135 534091 135 535371 135 536651 135 537931 135 539211 135 540491 135 541771 135 543051 135 544331 135 545611 135 546891 135 548171 10 548186 120 549451 10 549466 120 550731 10 550746 120 552011 10 552026 120 553306 120 554586 120 555866 120 557146 120 558426 115 559706 115 560986 115 562266 115 563546 110 564826 110 566106 110 567386 110 568666 110 569946 110 571226 110 572506 105 573786 105 575066 105 576346 105 577626 100 578906 100 580186 100 581466 100 582741 105 584021 105 585301 105 586581 105 587861 100 589141 100 590421 100 591701 100 592981 95 594261 95 595541 95 596821 95 598096 95 599376 95 600656 95 601936 95 603216 90 604496 90 605776 90 607056 90 608336 80 609616 80 610896 80 612176 80 613461 70 614741 70 616021 70 617301 65 618581 65 619861 65 621141 65 622421 55 623701 55 624981 55 626261 55 627541 50 628821 50 630101 50 631381 50 632661 50 633941 50 635221 50 636501 50 637786 45 639066 45 640346 45 641626 45 642911 35 644191 35 645471 35 646751 35 648036 25 649316 25 650596 25 651876 25 653161 20 654441 20 655721 20 657001 20 658286 5 659566 5 660846 5
a48847ae8395e56a6d9ba9d45c3dbc69_1,
39d6aad6bb0170a40ed32deef71fbe08_0,691941 5 693221 5 694501 5 695781 5 697051 15 698331 15 699611 15 700886 20 702166 20 703446 20 704726 20 706006 15 707286 15 708566 15 709846 15 711121 20 712401 20 713681 20 714961 20 716236 20 717516 20 718796 20 720076 15 721356 15 722636 15 723916 15 725191 20 726471 20 727751 20 729031 20 730306 25 731586 25 732866 25 734146 25 735421 25 736701 25 737981 25 739261 20 740541 20 741821 20 743101 20 744376 20 745656 20 746936 20 748216 20 749491 20 750771 20 752051 20 753331 20 754611 10 755891 10 757171 10 1032326 5 1033606 5 1034886 5 1036166 5 1037446 5 1038726 5 1040006 5 1041286 5 1042566 5 1043846 5 1045126 5 1046401 10 1047681 10 1048961 10 1050241 10 1051521 10 1052801 10 1054081 10 1055361 10 1056641 10 1057921 10 1059201 10 1060476 15 1061756 15 1063036 15 1064316 15 1065596 15 1066876 15 1068156 15 1069436 15 1070716 15 1071996 15 1073276 15 1074556 15 1075836 15 1077116 15 1078396 15 1079676 15 1080956 15 1082236 15 1083516 15 1084796 15 1086076 15 1087356 15 1088636 15 1089916 15 1091196 15 1092476 15 1093756 15 1095036 15 1096316 15 1097596 15 1098881 10 1100161 10 1101441 10 1102721 10 1104001 10 1105281 10 1106561 10 1107841 10 1109121 10 1110401 10 1111681 10 1112961 10 1114241 10 1115521 10 1116801 10 1118086 10 1119366 10 1120646 10 1121926 10 1123206 15 1124486 15 1125766 15 1127046 15 1128326 15 1129606 15 1130886 15 1132166 15 1133446 15 1134726 15 1136006 15 1137286 15 1138566 15 1139846 15 1141126 15 1142406 20 1143686 20 1144966 20 1146246 20 1147531 20 1148811 20 1150091 20 1151371 20 1152651 20 1153931 20 1155211 20 1156491 20 1157771 20 1159051 20 1160331 20 1161611 20 1162891 20 1164171 20 1165451 20 1166731 20 1168011 20 1169291 20 1170571 20 1171851 20 1173131 20 1174411 20 1175696 15 1176976 15 1178256 15 1179536 15 1180821 10 1182101 10 1183381 10 1184661 10 1185946 5 1187226 5 1188506 5 1189786 5
39d6aad6bb0170a40ed32deef71fbe08_1,
5beb48f0be11d0309d1dff09b8405734_0,802186 60 803466 60 804746 60 806026 60 807291 40 807341 15 808571 40 808621 15 809851 40 809901 15 811131 40 811181 15 812396 25 813676 25 814956 25 816236 25 817511 20 818791 20 820071 20 821351 20 822626 15 823906 15 825186 15 826461 15 827741 15 829021 15 830301 15 831576 15 832856 15 834136 15 835416 15 836691 20 837971 20 839251 20 840531 20 841811 15 843091 15 844371 15 845651 15 846931 15 848211 15 849491 15 850771 15 852046 20 853326 20 854606 20 855886 25 857166 25 858446 25 859726 25 861006 30 862286 30 863566 30 864846 30 866126 35 867406 35 868686 35 869966 35 871241 40 872521 40 873801 40 875081 40 876366 40 877646 40 878926 40 880206 40 881486 40 882766 40 884046 40 885326 40 886606 40 887886 40 889166 40 890446 45 891726 45 893006 45 894286 45 895566 45 896846 45 898126 45 899406 45 900686 45 901966 45 903246 45 904526 45 905806 45 907086 45 908366 45 909646 45 910926 45 912206 45 913486 45 914766 45 916046 45 917326 45 918606 45 919886 45 921166 45 922446 45 923726 45 925006 45 926286 45 927566 45 928846 45 930126 45 931406 45 932686 45 933971 40 935251 40 936531 40 937811 40 939091 40 940371 40 941651 40 942931 40 944216 35 945496 35 946776 35 948056 35 949341 30 950621 30 951901 30 953181 30 954466 30 955746 30 957026 30 958306 30 959596 20 960876 20 962156 20 963441 15 964721 15 966001 15 967281 15 968566 5 969846 5 971126 5 972406 5
5beb48f0be11d0309d1dff09b8405734_1,807331 10 807356 45 808611 10 808636 45 809891 10 809916 45 811171 10 811196 45 812421 120 813701 120 814981 120 816261 120 817531 145 818811 145 820091 145 821371 145 822641 165 823921 165 825201 165 826476 175 827756 175 829036 175 830316 175 831591 190 832871 190 834151 190 835431 190 836711 195 837991 195 839271 195 840551 195 841826 200 843106 200 844386 200 845666 200 846946 205 848226 205 849506 205 850786 205 852066 210 853346 210 854626 210 855911 205 857191 205 858471 205 859751 205 861036 200 862316 200 863596 200 864876 200 866161 190 867441 190 868721 190 870001 190 871281 185 872561 185 873841 185 875121 185 876406 165 877686 165 878966 165 880246 160 881526 160 882806 160 884086 160 885366 155 886646 155 887926 155 889206 155 890491 150 891771 150 893051 150 894331 150 895611 155 896891 155 898171 155 899451 155 900731 160 902011 160 903291 160 904571 160 905851 165 907131 165 908411 165 909691 170 910971 170 912251 170 913531 170 914811 175 916091 175 917371 175 918651 175 919931 175 921211 175 922491 175 923771 175 925051 175 926331 175 927611 175 928891 175 930171 175 931451 175 932731 175 934011 175 935291 175 936571 175 937851 175 939131 175 940411 175 941691 175 942971 175 944251 170 945531 170 946811 170 948091 170 949371 170 950651 170 951931 170 953211 170 954496 160 955776 160 957056 160 958336 160 959616 160 960896 160 962176 160 963456 155 964736 155 966016 155 967296 155 968571 155 969851 155 971131 155 972411 155 973691 150 974971 150 976251 150 977531 150 978811 150 980091 150 981371 150 982651 150 983926 150 985206 150 986486 150 987766 145 989046 145 990326 145 991606 145 992881 145 994161 145 995441 145 996721 145 997996 145 999276 145 1000556 145 1001836 145 1003111 150 1004391 150 1005671 150 1006951 150 1008231 145 1009511 145 1010791 145 1012071 140 1013351 140 1014631 140 1015911 140 1017191 140 1018471 140 1019751 140 1021031 140 1022311 135 1023591 135 1024871 135 1026151 135 1027436 125 1028716 125 1029996 125 1031276 125 1032556 115 1033836 115 1035116 115 1036396 115 1037681 65 1038961 65 1040241 65 1041531 50 1042811 50 1044091 50 1045371 50 1046661 30 1047941 30 1049221 30 1050501 30 1051786 20 1053066 20 1054346 20 1055626 20
ff05dec1eb3a70b145a7d8d3b6c0ed75_0,38836 20 40116 20 41396 20 42676 20 43941 55 45221 55 46501 55 47781 55 49051 75 50331 75 51611 75 52891 75 54166 90 55446 90 56726 90 58001 105 59281 105 60561 105 61841 105 63116 115 64396 115 65676 115 66956 115 68226 130 69506 130 70786 130 72066 130 73341 140 74621 140 75901 140 77171 155 78451 155 79731 155 81011 155 82286 160 83566 160 84846 160 86126 160 87396 175 88676 175 89956 175 91236 175 92506 190 93786 190 95066 190 96341 195 97621 195 98901 195 100181 195 101456 205 102736 205 104016 205 105296 205 106571 210 107851 210 109131 210 110411 210 111691 210 112971 210 114251 210 115526 215 116806 215 118086 215 119366 215 120641 220 121921 220 123201 220 124481 220 125761 220 127041 220 128321 220 129601 220 130876 225 132156 225 133436 225 134711 230 135991 230 137271 230 138551 230 139826 235 141106 235 142386 235 143666 235 144946 230 146226 230 147506 230 148786 230 150061 235 151341 235 152621 235 153901 235 155181 235 156461 235 157741 235 159016 240 160296 240 161576 240 162856 240 164136 235 165416 235 166696 235 167976 235 169251 240 170531 240 171811 240 173091 240 174371 240 175651 240 176931 240 178206 240 179486 240 180766 240 182046 240 183321 245 184601 245 185881 245 187161 245 188436 250 189716 250 190996 250 192271 250 193551 250 194831 250 196111 250 197391 250 198671 250 199951 250 201231 250 202506 255 203786 255 205066 255 206346 255 207621 260 208901 260 210181 260 211456 265 212736 265 214016 265 215296 265 216571 270 217851 270 219131 270 220411 270 221691 270 222971 270 224251 270 225531 270 226806 275 228086 275 229366 275 230646 280 231926 280 233206 280 234486 280 235766 280 237046 280 238326 280 239606 280 240881 285 242161 285 243441 285 244721 285 246001 280 247281 280 248561 280 249841 280 251121 280 252401 280 253681 280 254961 280 256241 280 257521 280 258801 280 260076 280 261356 280 262636 280 263916 280 265196 280 266476 280 267756 280 269031 280 270311 280 271591 280 272871 280 274151 275 275431 275 276711 275 277991 275 279271 270 280551 270 281831 270 283111 270 284391 265 285671 265 286951 265 288231 260 289511 260 290791 260 292071 260 293351 250 294631 250 295911 250 297191 250 298471 245 299751 245 301031 245 302311 245 303591 235 304871 235 306151 235 307426 235 308706 235 309986 235 311266 235 312546 230 313826 230 315106 230 316386 230 317666 220 318946 220 320226 220 321506 215 322786 215 324066 215 325346 215 326626 210 327906 210 329186 210 330466 210 331746 205 333026 205 334306 205 335586 205 336866 195 338146 195 339426 195 340706 190 341986 190 343266 190 344546 190 345831 175 347111 175 348391 175 349671 175 350951 170 352231 170 353511 170 354791 170 356071 160 357351 160 358631 160 359911 150 361191 150 362471 150 363751 150 365036 135 366316 135 367596 135 368876 135 370156 125 371436 125 372716 125 373996 125 375276 120 376556 120 377836 120 379116 110 380396 110 381676 110 382956 110 384236 105 385516 105 386796 105 388076 105 389356 100 390636 100 391916 100 393196 100 394481 85 395761 85 397041 85 398321 80 399601 80 400881 80 402161 80 403441 75 404721 75 406001 75 407281 75 408561 70 409841 70 411121 70 412401 70 413686 55 414966 55 416246 55 417526 45 418806 45 420086 45 421366 45 422646 40 423926 40 425206 40 426486 40 427771 25 429051 25 430331 25 431611 25 432891 15 434171 15 435451 15
